featureType,lat,lon,cityName,countryCode,geonameId,featureCode,population,source,year
point,58.07046,11.8181,Stenungsund,SE,2673875,PPLA2,13093,Stenungsund Municipality says the name Stenung appears in writing for the first time in 1388. (https://www.stenungsund.se/kommun-och-politik/kommunfakta/kommunens-historia),1388
point,55.64277,13.20638,Staffanstorp,SE,2674649,PPLA2,15373,Wikipedia says Staffanstorp as a village is mentioned in 14th-century sources; 1300 is used as an approximation. (https://en.wikipedia.org/wiki/Staffanstorp),1300
point,59.36004,18.00086,Solna,SE,2675397,PPLA2,66909,A travel reference says Solna was first mentioned in historical records in the 13th century as 'Solnunum'; 1200 is used as an approximation. (https://guidetoeurope.eu/sweden/destinations/solna),1200
point,59.42804,17.95093,Sollentuna,SE,2675408,PPLA2,139606,Wikipedia says Sollentuna Parish is first found in written records in 1287. (https://en.wikipedia.org/wiki/Sollentuna_socken),1287
point,59.19554,17.62525,Södertälje,SE,2676176,PPLA2,70777,Wikipedia says Södertälje is first mentioned in historical sources in 1070 by Adam of Bremen. (https://en.wikipedia.org/wiki/S%C3%B6dert%C3%A4lje),1070
point,61.30373,17.05921,Söderhamn,SE,2676224,PPLA2,12259,"Wikipedia’s list of Swedish cities gives Söderhamn the year 1620, reflecting its city privileges. (https://en.wikipedia.org/wiki/List_of_cities_in_Sweden)",1620
point,58.39118,13.84506,Skövde,SE,2677234,PPLA2,36842,Wikipedia says Skövde was mentioned in a tax roll around the year 1400; 1400 is used as an approximation. (https://en.wikipedia.org/wiki/Sk%C3%B6vde),1400
point,59.32324,13.46552,Skoghall,SE,2677456,PPLA2,13605,No reliable source for a first documented mention of the locality itself was found. (),
point,58.38659,13.43836,Skara,SE,2678210,PPLA2,11437,"Wikipedia says the Diocese of Skara had its first bishop appointed in 1014, which is used as the earliest secure historical record. (https://en.wikipedia.org/wiki/Diocese_of_Skara)",1014
point,59.61731,17.72361,Sigtuna,SE,2679302,PPLA2,9074,Wikipedia says present-day Sigtuna was established around 980. (https://en.wikipedia.org/wiki/Sigtuna),980
point,59.81872,17.69958,Sävja,SE,2679721,PPL,9723,No reliable source for a first documented mention of the locality itself was found. (),
point,60.61667,16.76667,Sandviken,SE,2680075,PPLA2,24724,Wikipedia says Sandviken was founded in 1862 in connection with the Sandvik ironworks. (https://en.wikipedia.org/wiki/Sandviken),1862
point,59.28333,18.3,Saltsjöbaden,SE,2680460,PPL,9477,Wikipedia says Saltsjöbaden was developed from farmland bought in 1891; this is used as the earliest record for the modern locality. (https://en.wikipedia.org/wiki/Saltsj%C3%B6baden),1891
point,59.91993,16.60655,Sala,SE,2680662,PPLA2,13087,Wikipedia says Gustavus Adolphus gave Sala town privileges in 1624. (https://en.wikipedia.org/wiki/Sala_Silver_Mine),1624
point,59.13229,12.92888,Säffle,SE,2680764,PPLA2,9150,"In the checked sources, I did not find a reliable first documented mention year for Säffle itself. (https://saffle.se/kommun-och-politik/historiska-saffle.html)",
point,56.20999,15.27602,Ronneby,SE,2681825,PPLA2,12612,"Wikipedia states the first recorded spelling of Ronneby is around the year 1300 ('Rotnæby'), which is used here as the earliest documented mention. (https://en.wikipedia.org/wiki/Ronneby)",1300
point,59.38708,17.92754,Rinkeby,SE,2682484,PPL,19349,"In the checked sources, I did not find a reliable first documented mention year for the present-day locality Rinkeby; the readily available source mainly describes the modern district. (https://en.wikipedia.org/wiki/Rinkeby)",
point,57.7395,12.10642,Partille,SE,2684395,PPLA2,28648,"Partille Municipality’s history page says the name Partille goes back to the 1300s, so 1300 is used as an approximate earliest documented mention. (https://www.partille.se/kommun--politik/kommunfakta/partilles-historia/)",1300
point,55.54014,13.09605,Oxie,SE,2684636,PPL,12665,"The Swedish Wikipedia snippet for Oxie says the older form of Oxie härad is first attested in King Valdemar’s cadastre in 1231, which is used here as the earliest documentary record tied to the place-name. (https://sv.wikipedia.org/wiki/Kungsh%C3%B6garna_i_Oxie)",1231
point,58.67057,17.10152,Oxelösund,SE,2684653,PPLA2,11157,"In the checked sources, I did not find a reliable first documented mention year for Oxelösund itself; the surfaced material mainly concerns later harbor and railway history. (https://sv.wikipedia.org/wiki/S%C3%B6dermanland)",
point,63.1792,14.63566,Östersund,SE,2685750,PPLA,49806,"Wikipedia states that Östersund was founded in 1786, which is used here as the first documented historical record for the city. (https://sv.wikipedia.org/wiki/%C3%96stersund)",1786
point,57.26455,16.44837,Oskarshamn,SE,2686162,PPLA2,18287,"Wikipedia’s Oskarshamn history page says the place, then called Döderhultsvik, is first officially mentioned in a royal letter from 1604. (https://sv.wikipedia.org/wiki/Oskarshamns_historia)",1604
point,63.29091,18.71525,Örnsköldsvik,SE,2686469,PPLA2,32493,"Wikipedia states that Örnsköldsvik received the right to form a market town in 1842, which is used here as the earliest documented record for the locality under this name. (https://sv.wikipedia.org/wiki/%C3%96rnsk%C3%B6ldsvik)",1842
point,59.27412,15.2066,Örebro,SE,2686657,PPLA,155989,"A Swedish Wikipedia source on the place-name says Örebro’s oldest attestation is 'Horebro' circa 1200, which is used here as the earliest documented mention. (https://sv.wikipedia.org/wiki/Ortnamn_i_N%C3%A4rke)",1200
point,58.90337,17.94793,Nynäshamn,SE,2687636,PPLA2,14532,"Nynäs gård, which gave Nynäshamn its name, is said to be first mentioned in 1289, so that year is used as the earliest documentary record tied to the place-name. (https://sv.wikipedia.org/wiki/Nyn%C3%A4s_g%C3%A5rd%2C_Nyn%C3%A4shamn)",1289
point,58.753,17.00788,Nyköping,SE,2687700,PPLA,38780,"Wikipedia says the name Nyköping is first attested on a coin from 1230 ('NVCOPIE'), which is used here as the earliest documented mention. (https://sv.wikipedia.org/wiki/Nyk%C3%B6ping)",1230
point,56.74461,15.90714,Nybro,SE,2687902,PPLA2,13039,"In the checked sources, I did not find a reliable first documented mention year for Nybro itself; the readily available pages mainly describe its later industrial and municipal development. (https://sv.wikipedia.org/wiki/Nybro)",
point,59.75799,18.70496,Norrtälje,SE,2688250,PPLA2,19365,"English Wikipedia states the location was first mentioned in 1219 as Tälje, which is used here as the earliest documented mention tied to Norrtälje. (https://en.wikipedia.org/wiki/Norrt%C3%A4lje)",1219
point,58.59419,16.1826,Norrköping,SE,2688368,PPLA2,93765,"Wikipedia says the oldest preserved charter confirming Norrköping’s town privileges is from 1384, which is used here as the earliest secure documentary record. (https://sv.wikipedia.org/wiki/Norrk%C3%B6pings_stad)",1384
point,57.65307,14.69676,Nässjö,SE,2690170,PPLA2,17719,"In the checked sources, I did not find a reliable first documented mention year for Nässjö itself; the surfaced results mainly concern the modern railway town and later references. (https://sv.wikipedia.org/wiki/J%C3%B6nk%C3%B6ping)",
point,59.31053,18.16372,Nacka,SE,2690580,PPLA2,25170,"Wikipedia’s history page says Nacka gård is first mentioned in 1505, which is used here as the earliest documented mention tied to Nacka. (https://sv.wikipedia.org/wiki/Nackas_historia)",1505
point,58.53706,15.03649,Motala,SE,2690960,PPLA2,30944,"Wikipedia states that Motala is first mentioned in a medieval document from 1288, which is used here as the earliest documented mention. (https://sv.wikipedia.org/wiki/Motala)",1288
point,61.00704,14.54316,Mora,SE,2691400,PPLA2,12602,"Wikipedia says the name Mora is first mentioned in documents from 1325, which is used here as the earliest documented mention. (https://sv.wikipedia.org/wiki/Mora)",1325
point,57.65893,12.11792,Mölnlycke,SE,2691440,PPLA2,17579,"Mölnlycke’s municipal history and Wikipedia both tie the rise of the locality to Mölnlycke Weaving Mill founded in 1849, which is used here as the first documented record for the settlement under this name. (https://sv.wikipedia.org/wiki/M%C3%B6lnlycke)",1849
point,57.6554,12.01378,Mölndal,SE,2691459,PPLA2,59430,The Mölndalsbro article says the name is first attested in 1694 as 'Möndahls Bro'; this is used as the earliest documented record tied to the modern locality name Mölndal. (https://sv.wikipedia.org/wiki/M%C3%B6lndalsbro),1694
point,58.32595,15.12365,Mjölby,SE,2691743,PPLA2,12858,The Mjölby gård article says the earliest surviving charter mentioning Mjölby is dated only approximately to 1190–1250; 1190 is used here as the earliest approximate year and should be treated as approximate. (https://sv.wikipedia.org/wiki/Mj%C3%B6lby_g%C3%A5rd),1190
point,59.62157,17.85476,Märsta,SE,2692475,PPL,27034,"In the checked sources, I did not find a reliable first documented mention year for present-day Märsta; one result referred to the different place Marsta, and the municipal material surfaced was modern. (https://sv.wikipedia.org/wiki/Marsta)",
point,58.70971,13.82367,Mariestad,SE,2692613,PPLA2,16122,"Wikipedia states that Mariestad was founded in 1583 by Duke Charles, which is used here as the earliest documented historical record for the city. (https://sv.wikipedia.org/wiki/Mariestad)",1583
point,55.60587,13.00073,Malmö,SE,2692969,PPLA,362133,"English Wikipedia says the earliest written mention of Malmö as a city dates from 1275, which is used here as the earliest documented mention of the city itself. (https://en.wikipedia.org/wiki/Malm%C3%B6)",1275
point,55.70584,13.19321,Lund,SE,2693678,PPLA2,87244,The Lund Cathedral article says the earliest written mention of a church in Lund dates from 1085; this is used here as the earliest written historical record for Lund in the checked sources. (https://en.wikipedia.org/wiki/Lund_Cathedral),1085
point,60.14959,15.18776,Ludvika,SE,2693759,PPLA2,15245,"In the checked sources, I did not find a reliable first documented mention year for Ludvika itself; the surfaced sources mainly discuss the modern locality and later administrative status. (https://sv.wikipedia.org/wiki/Ludvika)",
point,55.67244,13.06849,Lomma,SE,2694264,PPLA2,1230,"A Swedish list-of-cities source gives Lomma a medieval Danish city date range of '1000-talet–1230'; 1230 is used here as a conservative year, but it should be understood as approximate because the source gives a range rather than a single year. (https://sv.wikipedia.org/wiki/Lista_%C3%B6ver_st%C3%A4der_i_Sverige)",1230
point,56.83324,13.94082,Ljungby,SE,2694560,PPLA2,15785,"The Ljungby socken article says 'Lyongby sokn' is first mentioned in written sources in 1384, which is used here as the earliest documented mention tied to the place-name Ljungby. (https://sv.wikipedia.org/wiki/Ljungby_socken%2C_S%C3%B6dra_M%C3%B6re)",1384
point,58.41086,15.62157,Linköping,SE,2694762,PPLA,166673,"Wikipedia states that Linköping is first mentioned in 1104 in the so-called List of Florence, which is used here as the earliest documented record. (https://en.wikipedia.org/wiki/Link%C3%B6ping)",1104
point,57.56667,12.08333,Lindome,SE,2694831,PPL,10942,"No reliable exact first documented year for Lindome itself was confirmed from a strong source during this check, so the year is left blank. ()",
point,59.59202,15.2304,Lindesberg,SE,2694893,PPLA2,9571,Wikipedia says the earliest known traces of the town are in the foundations of a 14th-century stone church; 1300 is used here as an approximate year because only the century is given. (https://en.wikipedia.org/wiki/Lindesberg),1300
point,58.50517,13.15765,Lidköping,SE,2696329,PPLA2,22988,"Wikipedia states that Lidköping received its charter on 21 July 1446, which is used here as the earliest secure documentary date for the town. (https://en.wikipedia.org/wiki/Lidk%C3%B6ping)",1446
point,59.36667,18.13333,Lidingö,SE,2696334,PPLA2,42466,"Wikipedia states that Lidingö is first mentioned in writing in 1328, in the will of Jedvard Filipsson. (https://en.wikipedia.org/wiki/Liding%C3%B6)",1328
point,57.77051,12.26904,Lerum,SE,2696503,PPLA2,26913,A Church of Sweden booklet on Lerum kyrkogård says the place-name Lerum is first mentioned in writing in 1338. (https://www.svenskakyrkan.se/filer/868876/Lerums%20kyrkog%C3%A5rd%20-%20S%C3%A4rtryck.pdf),1338
point,55.8708,12.83016,Landskrona,SE,2697720,PPLA2,32229,"Wikipedia notes that the name Landzcrone is attested already in 1405, earlier than the formal foundation in 1413, so 1405 is used as the earliest documented mention. (https://en.wikipedia.org/wiki/Landskrona)",1405
point,57.48719,12.07612,Kungsbacka,SE,2698729,PPLA2,18698,"Kungsbacka municipality says the town likely received privileges in the 15th century, but no exact first-document year was confirmed here, so the year is left blank. (https://kungsbacka.se/uppleva-och-gora/kungsbackas-historia/kungsbacka-genom-tiderna)",
point,59.47857,17.74834,Kungsängen,SE,2698733,PPLA2,10151,Upplands-Bro municipal planning material says Kungsängens church was built in the early 1200s; 1200 is used here as an approximate earliest record because only the century is given. (https://www.upplands-bro.se/download/18.52ee82ff19b353deb1013802/1768484538402/Kulturmiljo%CC%88analys%20Samr%C3%A5d%20Ekhammars%20g%C3%A5rd),1200
point,57.87096,11.98054,Kungälv,SE,2698739,PPLA2,24101,"Wikipedia says official Swedish sources date Kungälv from 1612, when Konghelle was moved closer to Bohus Fortress; that official date is used here for the present city. (https://en.wikipedia.org/wiki/Kung%C3%A4lv)",1612
point,59.1277,15.14341,Kumla,SE,2698767,PPLA2,16663,"A Kumla municipal publication states that Kumla is first mentioned as a parish in 1307, which is used here as the earliest documented mention. (https://www.kumla.se/download/18.f36d14315437bafd792825/1462355232485/Kumlan%2B1%2B2000.pdf)",1307
point,59.30978,14.10808,Kristinehamn,SE,2699282,PPLA2,18557,"Wikipedia states that Kristinehamn, then called Bro, first received a royal charter in 1582, which is used here as the earliest secure documentary date for the town. (https://en.wikipedia.org/wiki/Kristinehamn)",1582
point,56.03129,14.15242,Kristianstad,SE,2699310,PPLA2,39762,"Wikipedia states that Kristianstad was founded in 1614 by King Christian IV of Denmark, which is used here as the first documented record of the city. (https://en.wikipedia.org/wiki/Kristianstad)",1614
point,59.51404,15.99255,Köping,SE,2699791,PPLA2,18355,Köpings municipal history page says Köping is first mentioned in 1257 under the name Laglösaköping. (https://koping.se/kommun--politik/kommunfakta/kopings-historia-och-arkitektur/kopings-historia.html),1257
point,59.40316,17.94479,Kista,SE,2700791,PPL,10254,Stockholmskällan says Kista got its name from a farm established in the 1600s; 1600 is used here as an approximate year because only the century is given. (https://stockholmskallan.stockholm.se/teman/Stockholmsplatser/kista/),1600
point,57.50728,12.69463,Kinna,SE,2700839,PPLA2,15019,"No reliable exact first documented year for Kinna itself was confirmed from a strong source during this check, so the year is left blank. ()",
point,55.79188,13.11021,Kävlinge,SE,2701096,PPLA2,9320,"Swedish Wikipedia states that one of the oldest written sources mentioning Kävlinge is a church document from 1120, where the name appears as Kyflingi. (https://sv.wikipedia.org/wiki/K%C3%A4vlinge)",1120
point,58.99587,16.20721,Katrineholm,SE,2701223,PPLA2,23283,"Katrineholm municipality says the place-name comes from the estate Cathrineholm, renamed in the 1600s; 1600 is used here as an approximate year because no exact year is given. (https://www.katrineholm.se/kommun-och-politik/fakta-om-katrineholm/historia-om-katrineholm/sagan-om-katrineholm.html)",1600
point,59.3793,13.50357,Karlstad,SE,2701680,PPLA,61492,"Karlstad municipality’s Tingvallastaden history page says Tingvalla, the predecessor of Karlstad, is first mentioned in writing in 1290. (https://karlstad.se/kommun-och-politik/sa-arbetar-vi-med/kulturmiljo/omradesbeskrivningar/tingvallastaden)",1290
point,56.16156,15.58661,Karlskrona,SE,2701713,PPLA,66675,"Karlskrona municipality states that Karlskrona was founded in 1680 to serve as a naval base, which is used here as the first documented record of the city. (https://www.karlskrona.se/en/varldsarvet-orlogsstaden-karlskrona/the-world-heritage-naval-port-of-karlskrona/the-inscription-on-the-world-heritage-list/)",1680
point,59.32667,14.52386,Karlskoga,SE,2701715,PPLA2,27490,"Wikipedia's timeline for Karlskoga gives 1261 as the first mention, under the older name Möckelsbodar. (https://en.wikipedia.org/wiki/Timeline_of_Karlskoga)",1261
point,56.1706,14.86188,Karlshamn,SE,2701727,PPLA2,20112,Wikipedia states that Karlshamn received royal privileges and was established as a town in 1664; this is used as the first documented record for the city under its urban form. (https://en.wikipedia.org/wiki/Karlshamn),1664
point,56.66157,16.36163,Kalmar,SE,2702261,PPLA,38408,"Wikipedia says the oldest evidence for a town at Kalmar is from the 11th century, so 1050 is used here as an approximate midpoint of that century. (https://en.wikipedia.org/wiki/Kalmar)",1050
point,59.14972,18.11667,Jordbro,SE,2702908,PPL,10757,"Haninge Municipality says Jordbro is one of the municipality's youngest communities and that the locality grew from the 1960s onward, so 1960 is used approximately for the modern locality. (https://www.haninge.se/siteassets/bygga-bo-och-miljo/kulturmiljo/jordbro-dec-2020.pdf)",1960
point,57.78145,14.15618,Jönköping,SE,2702979,PPLA,112766,"Wikipedia states that Jönköping received city rights on 18 May 1284, which is used here as the earliest documented mention of the city. (https://en.wikipedia.org/wiki/J%C3%B6nk%C3%B6ping)",1284
point,59.42268,17.83508,Jakobsberg,SE,2703396,PPLA2,24046,"Järfälla's cultural plan says the estate was given the name Jakobsberg in 1657, which is used as the first documented mention of the place-name. (https://www.jarfalla.se/download/18.68e7a727168e12dd179a4080/1550245872956/kulturmiljoplan-jakobsberg.pdf)",1657
point,57.78596,14.30214,Huskvarna,SE,2704136,PPL,21500,"Wikipedia says a royal rifle manufacturer was established in Husqvarna in 1689, which is the earliest clear dated record I found tied directly to the locality. (https://en.wikipedia.org/wiki/Huskvarna)",1689
point,61.72744,17.10558,Hudiksvall,SE,2704613,PPLA2,16081,"Hudiksvall Municipality states that Hudiksvall received its city privileges on 6 February 1582, which is used here as the first documented mention of the city. (https://hudiksvall.se/Arkiv/Nyheter/Nyheter-2026/2026-02-06-Hudiksvall-fyller-444-ar.html)",1582
point,59.23705,17.98192,Huddinge,SE,2704620,PPLA2,90182,"I did not find a reliable source giving a specific first documented mention year for the locality Huddinge itself, so the year is left blank. (https://en.wikipedia.org/wiki/Huddinge_Municipality)",
point,55.93444,13.5385,Höör,SE,2705055,PPLA2,12152,"Höör Municipality says the modern locality of Höör was created by the arrival of the railway in 1858, so that year is used for the modern town. (https://www.hoor.se/kommun-politik/kommunfakta/om-hoor/hoors-historia-och-utveckling/)",1858
point,55.40982,12.9558,Höllviken,SE,2705402,PPL,14889,"Wikipedia says the peninsula remained mainly a summer area until before the 1960s and then began growing into a town, so 1960 is used approximately for the modern locality. (https://en.wikipedia.org/wiki/H%C3%B6llviken)",1960
point,56.19971,12.55795,Höganäs,SE,2706003,PPLA2,14778,"Wikipedia states that Höganäs is documented in writing in 1488 in the form Høyenæss, which is used here as the first historical record. (https://en.wikipedia.org/wiki/H%C3%B6gan%C3%A4s)",1488
point,56.04673,12.69437,Helsingborg,SE,2706767,PPLA2,104250,"Britannica says Helsingborg was first mentioned as a town in 1085, which is used here as the first documented mention. (https://www.britannica.com/place/Helsingborg)",1085
point,56.15905,13.76638,Hässleholm,SE,2707399,PPLA2,19309,"A local history guide states that the Hässleholm estate is first mentioned in historical documents in 1539, and this is used as the earliest documented record behind the later town name. (https://www.kupi.com/en-ae/explore/sweden/hassleholm/history)",1539
point,62.63228,17.93794,Härnösand,SE,2707684,PPLA,25012,"Official regional material states that Härnösand was founded in 1585 by King Johan III, which is used here as the first documented city record. (https://www.lansstyrelsen.se/download/18.8cd5a1b19362fb4fc22fc0/1732538526141/Bilaga%202.pdf)",1585
point,59.16775,18.14478,Haninge,SE,2707953,PPL,74968,"I did not find a reliable source giving a specific first documented mention year for Haninge as a locality rather than the later municipality, so the year is left blank. (https://en.wikipedia.org/wiki/Haninge_Municipality)",
point,59.16809,18.13796,Handen,SE,2708016,PPLA2,11524,"Stockholms läns museum says Handen station opened with the Nynäs line in 1901 and a locality then grew around it, so 1901 is used for the modern locality. (https://stockholmslansmuseum.se/upptack-historien/handen/)",1901
point,56.67446,12.85676,Halmstad,SE,2708365,PPLA,70480,"Wikipedia states that Halmstad received its first city charter in 1307, which is used here as the earliest documented city record. (https://en.wikipedia.org/wiki/Halmstad)",1307
point,59.61395,16.22846,Hallstahammar,SE,2708429,PPLA2,10787,"Wikipedia says the first smithy in Hallstahammar was built in 1628, which is the earliest clear dated record I found tied directly to the locality's development. (https://en.wikipedia.org/wiki/Hallstahammar)",1628
point,59.32684,18.38975,Gustavsberg,SE,2709628,PPLA2,20774,"Gustavsberg's official history says the name and history go back to a brickworks from 1640, so 1640 is used as the earliest documented record for the place-name. (https://www.gustavsberg.com/fileadmin/uploads/Brochures/English/ENG_WEB.pdf)",1640
point,57.70716,11.96679,Göteborg,SE,2711537,PPLA,608462,"Wikipedia states that Gothenburg was founded by royal charter in 1621, which is used here as the first documented mention of the city in its present form. (https://en.wikipedia.org/wiki/Gothenburg)",1621
point,57.3044,13.54078,Gislaved,SE,2712045,PPLA2,10180,Official Gislaved municipal history says Gislaved is first mentioned in 1434. (https://www.gislaved.se/kommun-och-politik/kommunfakta/historia),1434
point,60.67452,17.14174,Gävle,SE,2712414,PPLA,74884,Wikipedia states Gävle is first mentioned as a town in official history books in 1413. (https://en.wikipedia.org/wiki/G%C3%A4vle),1413
point,58.70578,15.76739,Finspång,SE,2714903,PPLA2,12807,"Finspång municipal history refers to the 'fastebrevet från 1435', used here as the earliest documented mention. (https://finspang.se/kommunochpolitik/kommunfakta/historia-och-kommunvapen)",1435
point,60.60357,15.62597,Falun,SE,2715459,PPLA,37291,"The earliest surviving written document relating to the Great Copper Mountain in Falun is from 1288, used here as the earliest documented record for Falun. (https://whc.unesco.org/document/151569)",1288
point,58.17347,13.55068,Falköping,SE,2715568,PPLA2,17170,Wikipedia says Falköping was first spoken of in the Icelandic Rimbegla around 1100; 1100 is used as an approximate year. (https://en.wikipedia.org/wiki/Falk%C3%B6ping),1100
point,56.90552,12.49118,Falkenberg,SE,2715573,PPLA2,24099,Wikipedia's Falkenberg fort article says Falkenberg was first mentioned in 1298. (https://en.wikipedia.org/wiki/Falkenberg_%28fort%29),1298
point,60.00418,15.79316,Fagersta,SE,2715656,PPLA2,11936,Ekomuseum says Fagersta's roots trace back to the 1400s; 1400 is used as an approximate first-record year because no exact year is given in the source snippet. (https://ekomuseum.se/en/besoksmalen/fagersta-brukssamhalle-bruksmuseum/),1400
point,55.83928,13.30393,Eslöv,SE,2715946,PPLA2,18592,"Wikipedia says a map from 1717 shows the original Eslöv village, which is used here as the earliest documented record found. (https://en.wikipedia.org/wiki/Esl%C3%B6v)",1717
point,59.36661,16.5077,Eskilstuna,SE,2715953,PPLA2,67359,Wikipedia says Eskilstuna's first city privileges were granted in 1659; this is the clearest dated documented record found for the city as Eskilstuna. (https://en.wikipedia.org/wiki/Eskilstuna),1659
point,59.63607,17.07768,Enköping,SE,2716166,PPLA2,22553,Wikipedia says the city itself did not emerge until about 1250; 1250 is used as the earliest documented city date. (https://en.wikipedia.org/wiki/Enk%C3%B6ping),1250
point,57.66643,14.97205,Eksjö,SE,2716437,PPLA2,10157,Wikipedia states Eksjö is first mentioned on 22 April 1345 under the name 'Ekesiö'. (https://en.wikipedia.org/wiki/Eksj%C3%B6),1345
point,59.291,17.81212,Ekerö,SE,2716586,PPLA2,11505,A runic source summary says the name that became Ekerö appears on a rune stone and another scholarly summary places that evidence in the mid-11th century; 1050 is used as an approximate year. (https://swedenbybike.com/en/day-rides/medieval-churches-at-ekero/),1050
point,59.40398,18.02376,Danderyd,SE,2718000,PPL,32425,No reliable first documented mention of the locality Danderyd was found in the sources checked; the municipal history page discusses prehistory but does not give a first written mention. (https://www.danderyd.se/kommun-och-politik/fakta-danderyds-kommun/danderyds-historia/),
point,55.54478,12.92375,Bunkeflostrand,SE,2718759,PPL,13048,No reliable first documented mention of the modern locality Bunkeflostrand was found; available sources describe it as a later suburb built from older Bunkeflo/Vintrie/Naffentorp strand areas. (https://en.wikipedia.org/wiki/Bunkeflostrand),
point,60.4858,15.43714,Borlänge,SE,2720383,PPLA2,41955,Borlänge municipality says the oldest known record of Borlänge is a deed issued on 13 October 1390. (https://www.borlange.se/kommun-och-politik/kommunfakta/historia),1390
point,57.72101,12.9401,Borås,SE,2720501,PPLA2,71700,"Wikipedia says Borås received its privileges in 1621, which is used here as the first documented city record. (https://en.wikipedia.org/wiki/Bor%C3%A5s)",1621
point,61.34817,16.39464,Bollnäs,SE,2720679,PPLA2,13716,"Wikipedia says the first written recording of Bollnäs is from 1312, when it was written as Baldenaes. (https://en.wikipedia.org/wiki/Bolln%C3%A4s)",1312
point,56.08372,12.91914,Bjuv,SE,2721534,PPLA2,10602,I did not find a reliable source giving the first written mention of the locality Bjuv itself; readily available sources mainly confirm the medieval church and later municipal history. (https://en.wikipedia.org/wiki/Bjuv_Church),
point,57.76667,11.83333,Björlanda,SE,2721946,PPL,23088,"An archaeological report snippet says Steneby village in Björlanda is first mentioned in written sources in 1399, used here as the earliest documented mention found for Björlanda. (https://samlingar.goteborgsstadsmuseum.se/carlotta/web/image/blob/1293981/Arkeologisk%2Brapport%2B1975_01.pdf)",1399
point,55.71667,13.01667,Bjärred,SE,2722362,PPL,9844,I could not verify a reliable first documented mention of Bjärred itself; Lomma municipal history only says Bjärred developed as a seaside resort in the late 1800s/around 1900. (https://lomma.se/download/18.eda591e194a7c909a5375d/1738244882794/%C3%85tg%C3%A4rdsprogram%20f%C3%B6r%20byarna.pdf),
point,57.56667,11.93333,Billdal,SE,2722570,PPL,14874,"Wikipedia says Billdal was a village in the 1500s; because the source gives only the century, the approximate year 1500 is used here. (https://sv.wikipedia.org/wiki/Billdal)",1500
point,59.5671,17.52781,Bålsta,SE,2723567,PPLA2,13138,Wikipedia states that Bålsta was originally a village in Yttergran parish and is first mentioned in 1316 as 'in Bardestum'. (https://sv.wikipedia.org/wiki/B%C3%A5lsta),1316
point,60.14274,16.16295,Avesta,SE,2724231,PPLA2,11949,"Wikipedia says the place-name Avesta is first attested in 1303 as 'Aghastadhum', which is used as the earliest documented record. (https://en.wikipedia.org/wiki/Avesta_%28locality%29)",1303
point,56.13566,12.9443,Åstorp,SE,2724435,PPLA2,9215,I could not verify a reliable first documented mention of Åstorp itself from a strong source; available results mainly concern Björnekulla or later municipal history. (https://astorp.se/download/18.355f08901715dd0ef335591/1586263891774/Arkivbeskrivning.pdf),
point,59.65528,12.58518,Arvika,SE,2725123,PPLA2,13926,"Arvika municipality says Håkon Håkonsson's saga mentions 'a district called Arvika' in 1225, which is used as the earliest documented record. (https://www.arvika.se/kommunochpolitik/arkivlokalhistoria/historia.2497.html)",1225
point,55.63248,13.07141,Arlöv,SE,2725336,PPLA2,9108,"Wikipedia says Arlöv is first mentioned in the mid-1100s as 'Arleue'; because the source gives only mid-century, the approximate year 1150 is used here. (https://sv.wikipedia.org/wiki/Arl%C3%B6v)",1150
point,59.39387,15.83882,Arboga,SE,2725471,PPLA2,10841,"Arboga municipality states that the name Arboga appears in writing for the first time in 1286, which is used here. (https://arboga.se/download/18.42ab9909182c3f0764d111/1661148428650/Arboga%20BOA%20total%20%281%29.pdf)",1286
point,56.2428,12.86219,Ängelholm,SE,2725901,PPLA2,23240,"Ängelholm's official history page says the town received its town privileges in 1516, which is the earliest documented record I found for Ängelholm itself. (https://www.engelholm.se/kommun-och-politik/kommunfakta/angelholms-historia.html)",1516
point,59.051,12.70492,Åmål,SE,2726240,PPLA2,9373,"Wikipedia's Åmåls historia page says Åmål is first known from a 1312 letter, where it appears as 'Ömordh'. (https://sv.wikipedia.org/wiki/%C3%85m%C3%A5ls_historia)",1312
point,59.26667,18.18333,Älta,SE,2726394,PPL,9274,"Wikipedia states that Älta gård, which gave Älta its name, is mentioned in writing in a deed from 1397, which is used here for the locality. (https://sv.wikipedia.org/wiki/Erstavik)",1397
point,56.55146,14.13827,Älmhult,SE,2726576,PPLA2,9495,I could not verify a reliable first documented mention of Älmhult itself from a strong source; the official municipal page I found documents Älmhult as a köping in 1901 rather than the earliest name attestation. (https://www.almhult.se/kommunpolitik/faktaomalmhult/dethararalmhult.621.html),
point,57.93033,12.53345,Alingsås,SE,2726756,PPLA2,26329,"Wikipedia says the place-name Alingsås is attested from 1357, which is used as the earliest documented record. (https://sv.wikipedia.org/wiki/Alings%C3%A5s)",1357
point,59.47944,18.29967,Åkersberga,SE,2727234,PPLA2,32659,"Wikipedia says a station was built there in 1901 and signposted 'Åkers Berga', from which the present name Åkersberga developed; I use 1901 for the modern locality. (https://sv.wikipedia.org/wiki/%C3%85kersberga)",1901
point,55.91667,14.28333,Åhus,SE,2727363,PPL,9840,"Kristianstad municipality says Åhus is first mentioned in written sources in 1149, when the area was granted to Archbishop Eskil of Lund. (https://www.kristianstad.se/upplevaochgora/arkivochslaktforskning/lokalhistoria/ahus.5369.html)",1149
